251,1031.56,1160.54
252,1032.49,1160.91
253,1033.42,1161.29
254,1034.34,1161.66
255,1035.27,1162.04
256,1036.2,1162.41
257,1037.13,1162.78
258,1038.06,1163.15
259,1038.98,1163.52
260,1039.91,1163.89
261,1040.84,1164.26
262,1041.77,1164.63
263,1042.7,1165
264,1043.63,1165.37
265,1044.56,1165.74
266,1045.48,1166.11
267,1046.41,1166.49
268,1047.34,1166.86
269,1048.26,1167.24
270,1049.19,1167.62
271,1050.11,1168
272,1051.04,1168.38
273,1051.96,1168.77
274,1052.88,1169.15
275,1053.8,1169.54
276,1054.72,1169.94
277,1055.64,1170.34
278,1056.56,1170.74
279,1057.48,1171.14
280,1058.39,1171.54
281,1059.31,1171.95
282,1060.22,1172.35
283,1061.14,1172.76
284,1062.05,1173.17
285,1062.97,1173.57
286,1063.89,1173.98
287,1064.8,1174.38
288,1065.72,1174.78
289,1066.64,1175.18
290,1067.55,1175.58
291,1068.47,1175.98
292,1069.39,1176.37
293,1070.32,1176.76
294,1071.24,1177.14
295,1072.16,1177.52
296,1073.09,1177.89
297,1074.02,1178.26
298,1074.95,1178.62
299,1075.89,1178.98
300,1076.82,1179.32
301,1077.76,1179.67
302,1078.7,1180
303,1079.65,1180.32
304,1080.59,1180.64
305,1081.54,1180.95
306,1082.5,1181.25
307,1083.45,1181.54
308,1084.41,1181.83
309,1085.37,1182.11
310,1086.33,1182.38
311,1087.3,1182.64
312,1088.27,1182.9
313,1089.24,1183.15
314,1090.21,1183.39
315,1091.18,1183.63
316,1092.16,1183.86
317,1093.13,1184.08
318,1094.11,1184.3
319,1095.09,1184.51
320,1096.07,1184.72
321,1097.05,1184.92
322,1098.03,1185.11
323,1099.02,1185.3
324,1100,1185.49
325,1100.99,1185.67
326,1101.98,1185.84
327,1102.96,1186.02
328,1103.95,1186.18
329,1104.94,1186.34
330,1105.93,1186.5
331,1106.91,1186.66
332,1107.9,1186.81
333,1108.89,1186.95
334,1109.88,1187.1
335,1110.87,1187.23
